numero de sequencia,tempo inicial,tempo final,tamanho
17910,1742170898575466200,1742170898624242300,8
17911,1742170898589233600,1742170898625253200,8
17912,1742170898593441100,1742170898626798900,8
17913,1742170898602016800,1742170898627807500,8
17914,1742170898606854700,1742170898629634000,8
17915,1742170898609875300,1742170898629634000,8
17916,1742170898611356100,1742170898630640000,8
17917,1742170898614057500,1742170898630640000,8
17918,1742170898615589200,1742170898632411800,8
17919,1742170898617238700,1742170898632411800,8
17920,1742170898619254800,1742170898632411800,8
17921,1742170898620775800,1742170898634171800,8
17922,1742170898622424600,1742170898642488700,8
17923,1742170898624242300,1742170898644267600,8
17924,1742170898626261500,1742170898645278100,8
17925,1742170898627807500,1742170898646287600,8
17926,1742170898629324900,1742170898646287600,8
17927,1742170898630640000,1742170898648068000,8
17928,1742170898632411800,1742170898649077700,8
17929,1742170898634171800,1742170898649585800,8
17930,1742170898642488700,1742170898649585800,8
17931,1742170898644267600,1742170898649585800,8
17932,1742170898646287600,1742170898651736900,8
17933,1742170898648068000,1742170898652747500,8
17934,1742170898649585800,1742170898652747500,8
17935,1742170898651299800,1742170898652747500,8
17936,1742170898652747500,1742170898654499600,8
17937,1742170898654499600,1742170898656714500,8
17938,1742170898656051500,1742170898657061600,8
17939,1742170898658061300,1742170898658061300,8
17940,1742170898659693600,1742170898659693600,8
17941,1742170898661458500,1742170898661458500,8
17942,1742170898663224500,1742170898663224500,8
17943,1742170898665010000,1742170898666024200,8
17944,1742170898667020600,1742170898667020600,8
17945,1742170898668750000,1742170898670948400,8
17946,1742170898670417600,1742170898672440700,8
17947,1742170898671965700,1742170898674463300,8
17948,1742170898673449900,1742170898674463300,8
17949,1742170898675971700,1742170898675971700,8
17950,1742170898677741800,1742170898677741800,8
17951,1742170898679270500,1742170898679270500,8
17952,1742170898681036900,1742170898681036900,8
17953,1742170898682836400,1742170898682836400,8
17954,1742170898684596400,1742170898684596400,8
17955,1742170898686116500,1742170898686631300,8
17956,1742170898687639400,1742170898689164900,8
17957,1742170898689164900,1742170898689164900,8
17958,1742170898690961800,1742170898690961800,8
17959,1742170898692758800,1742170898693083300,8
17960,1742170898694091500,1742170898696102400,8
17961,1742170898695620800,1742170898696102400,8
17962,1742170898697111200,1742170898697111200,8
17963,1742170898699122100,1742170898699122100,8
17964,1742170898700908900,1742170898701781300,8
17965,1742170898703817300,1742170898706290400,8
17966,1742170898705263800,1742170898708886500,8
17967,1742170898707313600,1742170898710483300,8
17968,1742170898709468200,1742170898710483300,8
17969,1742170898712241900,1742170898712241900,8
17970,1742170898714034600,1742170898714034600,8
17971,1742170898715858900,1742170898715858900,8
17972,1742170898717633800,1742170898717633800,8
17973,1742170898719154000,1742170898720526300,8
17974,1742170898720526300,1742170898722014200,8
17975,1742170898722014200,1742170898722436400,8
17976,1742170898723443400,1742170898723443400,8
17977,1742170898725185100,1742170898725185100,8
17978,1742170898726932800,1742170898726932800,8
17979,1742170898728736200,1742170898729243200,8
17980,1742170898730258100,1742170898730258100,8
17981,1742170898731953300,1742170898731953300,8
17982,1742170898733733600,1742170898733733600,8
17983,1742170898735467000,1742170898735826900,8
17984,1742170898736834800,1742170898737239700,8
17985,1742170898738272600,1742170898739289200,8
17986,1742170898740303400,1742170898740303400,8
17987,1742170898742095100,1742170898742095100,8
17988,1742170898743867200,1742170898743867200,8
17989,1742170898745634600,1742170898746035800,8
17990,1742170898747049000,1742170898748570500,8
17991,1742170898748570500,1742170898751065900,8
17992,1742170898750648700,1742170898752556300,8
17993,1742170898752076200,1742170898754080600,8
17994,1742170898753574100,1742170898755094800,8
17995,1742170898756104400,1742170898756104400,8
17996,1742170898757785300,1742170898757785300,8
17997,1742170898759315100,1742170898759634400,8
17998,1742170898760641200,1742170898760945300,8
17999,1742170898761950300,1742170898761950300,8
18000,1742170898763650100,1742170898763650100,8
18001,1742170898765423500,1742170898765423500,8
18002,1742170898767145200,1742170898767145200,8
18003,1742170898769016100,1742170898770879500,8
18004,1742170898770556900,1742170898772545600,8
18005,1742170898771890800,1742170898772545600,8
18006,1742170898773552100,1742170898773552100,8
18007,1742170898775246100,1742170898775246100,8
18008,1742170898776987800,1742170898776987800,8
18009,1742170898778761500,1742170898779334500,8
18010,1742170898780340900,1742170898780850900,8
18011,1742170898781870000,1742170898781870000,8
18012,1742170898783637800,1742170898783637800,8
18013,1742170898785406200,1742170898786735300,8
18014,1742170898786735300,1742170898787748500,8
18015,1742170898789255700,1742170898789255700,8
18016,1742170898791043000,1742170898791811000,8
18017,1742170898792821400,1742170898793337800,8
18018,1742170898794346500,1742170898794346500,8
18019,1742170898796131900,1742170898796131900,8
18020,1742170898797917300,1742170898798927100,8
18021,1742170898799980400,1742170898799980400,8
18022,1742170898801754400,1742170898802066700,8
18023,1742170898803076300,1742170898803703700,8
18024,1742170898804734400,1742170898806084800,8
18025,1742170898807090500,1742170898807090500,8
18026,1742170898808778400,1742170898809333300,8
18027,1742170898810339600,1742170898810339600,8
18028,1742170898812178200,1742170898812178200,8
18029,1742170898813962300,1742170898813962300,8
18030,1742170898815711100,1742170898815711100,8
18031,1742170898817499200,1742170898817499200,8
18032,1742170898819013900,1742170898820334500,8
18033,1742170898820334500,1742170898820994900,8
18034,1742170898822017300,1742170898822545700,8
18035,1742170898823552600,1742170898823552600,8
18036,1742170898825347500,1742170898825347500,8
18037,1742170898827107800,1742170898827107800,8
18038,1742170898829135400,1742170898829436100,8
18039,1742170898830441700,1742170898830441700,8
18040,1742170898832124200,1742170898832124200,8
18041,1742170898833882400,1742170898833882400,8
18042,1742170898835667100,1742170898837181600,8
18043,1742170898838198000,1742170898841643800,8
18044,1742170898841276900,1742170898841643800,8
18045,1742170898842651300,1742170898843061700,8
18046,1742170898844068400,1742170898844068400,8
18047,1742170898845830400,1742170898846230500,8
18048,1742170898847288800,1742170898849306300,8
18049,1742170898849813300,1742170898850462200,8
18050,1742170898851470600,1742170898851470600,8
18051,1742170898853185500,1742170898854199000,8
18052,1742170898855201000,1742170898855857900,8
18053,1742170898856864500,1742170898856864500,8
18054,1742170898858556800,1742170898859094200,8
18055,1742170898860100800,1742170898860100800,8
18056,1742170898861891900,1742170898861891900,8
18057,1742170898863681100,1742170898863681100,8
18058,1742170898865417300,1742170898865417300,8
18059,1742170898867174700,1742170898867174700,8
18060,1742170898868938200,1742170898870964600,8
18061,1742170898870477800,1742170898870964600,8
18062,1742170898871978900,1742170898872868400,8
18063,1742170898873873300,1742170898873873300,8
18064,1742170898875548200,1742170898875548200,8
18065,1742170898877292000,1742170898877292000,8
18066,1742170898879224200,1742170898879224200,8
18067,1742170898880968200,1742170898880968200,8
18068,1742170898882738800,1742170898882738800,8
18069,1742170898884476800,1742170898884476800,8
18070,1742170898885995100,1742170898887417300,8
18071,1742170898887417300,1742170898890633300,8
18072,1742170898889616200,1742170898890633300,8
18073,1742170898892414600,1742170898892414600,8
18074,1742170898894185100,1742170898894185100,8
18075,1742170898896102300,1742170898896780800,8
18076,1742170898897788600,1742170898897788600,8
18077,1742170898899311200,1742170898899311200,8
18078,1742170898901071900,1742170898901505100,8
18079,1742170898902513200,1742170898903059500,8
18080,1742170898905109000,1742170898906619400,8
18081,1742170898906619400,1742170898907634100,8
18082,1742170898908633800,1742170898909138500,8
18083,1742170898910144900,1742170898910144900,8
18084,1742170898911913900,1742170898911913900,8
18085,1742170898913675400,1742170898913675400,8
18086,1742170898915470700,1742170898915470700,8
18087,1742170898917193400,1742170898917193400,8
18088,1742170898919044000,1742170898920854000,8
18089,1742170898920398800,1742170898920854000,8
18090,1742170898921868700,1742170898922558300,8
18091,1742170898923564200,1742170898923564200,8
18092,1742170898925253500,1742170898925253500,8
18093,1742170898926997500,1742170898926997500,8
18094,1742170898928870000,1742170898928870000,8
18095,1742170898930630900,1742170898930630900,8
18096,1742170898932358500,1742170898932665300,8
18097,1742170898933677300,1742170898935214900,8
18098,1742170898935214900,1742170898936225400,8
18099,1742170898937228300,1742170898937228300,8
18100,1742170898939169500,1742170898940827900,8
18101,1742170898941852100,1742170898944231800,8
18102,1742170898943330400,1742170898945641300,8
18103,1742170898945241100,1742170898945641300,8
18104,1742170898946650300,1742170898946650300,8
18105,1742170898948352300,1742170898948866400,8
18106,1742170898949873200,1742170898949873200,8
18107,1742170898951606600,1742170898951993300,8
18108,1742170898953001900,1742170898953343900,8
18109,1742170898954355800,1742170898955373400,8
18110,1742170898956365700,1742170898956365700,8
18111,1742170898958115200,1742170898958115200,8
18112,1742170898959633700,1742170898959633700,8
18113,1742170898961383900,1742170898961383900,8
18114,1742170898963159200,1742170898963159200,8
18115,1742170898964910700,1742170898964910700,8
18116,1742170898966474800,1742170898966474800,8
18117,1742170898968221100,1742170898969229300,8
18118,1742170898969753900,1742170898971812600,8
18119,1742170898971304800,1742170898971812600,8
18120,1742170898973447000,1742170898973447000,8
18121,1742170898975160200,1742170898975160200,8
18122,1742170898976960700,1742170898976960700,8
18123,1742170898978717200,1742170898979273200,8
18124,1742170898980278500,1742170898980278500,8
18125,1742170898982098100,1742170898982098100,8
18126,1742170898983909600,1742170898984922100,8
18127,1742170898985920900,1742170898986291100,8
18128,1742170898987299900,1742170898989356000,8
18129,1742170898990391900,1742170898993048200,8
18130,1742170898992720400,1742170898993048200,8
18131,1742170898994053500,1742170898994053500,8
18132,1742170898995791800,1742170898995791800,8
18133,1742170898997550700,1742170898997550700,8
18134,1742170898999120700,1742170898999120700,8
18135,1742170899000902600,1742170899000902600,8
18136,1742170899002687800,1742170899002687800,8
18137,1742170899004470900,1742170899004470900,8
18138,1742170899006008100,1742170899006008100,8
18139,1742170899007713700,1742170899007713700,8
18140,1742170899009256800,1742170899009256800,8
18141,1742170899011009600,1742170899011009600,8
18142,1742170899012770300,1742170899012770300,8
18143,1742170899014529400,1742170899014529400,8
18144,1742170899016102100,1742170899016102100,8
18145,1742170899017879600,1742170899019803200,8
18146,1742170899019405100,1742170899019803200,8
18147,1742170899020830400,1742170899021673100,8
18148,1742170899022844300,1742170899022844300,8
18149,1742170899024595500,1742170899024595500,8
18150,1742170899026134200,1742170899026134200,8
18151,1742170899027878300,1742170899027878300,8
18152,1742170899029392300,1742170899029392300,8
18153,1742170899031148500,1742170899031633200,8
18154,1742170899032640400,1742170899032640400,8
18155,1742170899034423600,1742170899036532600,8
18156,1742170899035957200,1742170899039229500,8
18157,1742170899037597800,1742170899041125400,8
18158,1742170899040250800,1742170899041125400,8
18159,1742170899042137100,1742170899042608500,8
18160,1742170899043613800,1742170899043613800,8
18161,1742170899045312300,1742170899045312300,8
18162,1742170899047072900,1742170899047072900,8
18163,1742170899048837800,1742170899048837800,8
18164,1742170899050566400,1742170899050891200,8
18165,1742170899051901500,1742170899052916600,8
18166,1742170899054551700,1742170899054551700,8
18167,1742170899056084000,1742170899056084000,8
18168,1742170899057817800,1742170899057817800,8
18169,1742170899059344700,1742170899059344700,8
18170,1742170899061112200,1742170899061112200,8
18171,1742170899062915600,1742170899062915600,8
18172,1742170899064682500,1742170899064682500,8
18173,1742170899066235000,1742170899066235000,8
18174,1742170899067997300,1742170899069014100,8
18175,1742170899070251300,1742170899071265700,8
18176,1742170899072258400,1742170899072767200,8
18177,1742170899073787800,1742170899073787800,8
18178,1742170899075546600,1742170899075546600,8
18179,1742170899077258400,1742170899077258400,8
18180,1742170899079151900,1742170899079791000,8
18181,1742170899080803500,1742170899081250000,8
18182,1742170899082256700,1742170899083610800,8
18183,1742170899083610800,1742170899086494100,8
18184,1742170899085655900,1742170899087674200,8
18185,1742170899087674200,1742170899089602000,8
18186,1742170899089602000,1742170899090614200,8
18187,1742170899092137200,1742170899093521200,8
18188,1742170899093521200,1742170899094318500,8
18189,1742170899095326600,1742170899095812100,8
18190,1742170899096820900,1742170899096820900,8
18191,1742170899098611500,1742170899099141000,8
18192,1742170899100149800,1742170899100149800,8
18193,1742170899101900800,1742170899102706800,8
18194,1742170899103714500,1742170899104726800,8
18195,1742170899105722100,1742170899105722100,8
18196,1742170899107459200,1742170899107459200,8
18197,1742170899109019400,1742170899109019400,8
18198,1742170899110794200,1742170899110794200,8
18199,1742170899112526000,1742170899112526000,8
18200,1742170899114329200,1742170899114329200,8
18201,1742170899116396400,1742170899116396400,8
18202,1742170899118134400,1742170899119148000,8
18203,1742170899120412500,1742170899120829300,8
18204,1742170899121838600,1742170899121838600,8
18205,1742170899123575500,1742170899123575500,8
18206,1742170899125334000,1742170899125658000,8
18207,1742170899126667500,1742170899128145300,8
18208,1742170899128145300,1742170899129154000,8
18209,1742170899130195200,1742170899130562400,8
18210,1742170899131608300,1742170899132622600,8
18211,1742170899134302200,1742170899136292400,8
18212,1742170899136292400,1742170899137059200,8
18213,1742170899138068700,1742170899139088300,8
18214,1742170899140291100,1742170899140291100,8
18215,1742170899142079900,1742170899142079900,8
18216,1742170899143828000,1742170899143828000,8
18217,1742170899145568500,1742170899145568500,8
18218,1742170899147374100,1742170899147374100,8
18219,1742170899148927100,1742170899148927100,8
18220,1742170899150658900,1742170899151043400,8
18221,1742170899152063000,1742170899153037200,8
18222,1742170899154055200,1742170899154410300,8
18223,1742170899155419100,1742170899155419100,8
18224,1742170899157122200,1742170899157122200,8
18225,1742170899158990000,1742170899158990000,8
18226,1742170899160728000,1742170899161113400,8
18227,1742170899162119600,1742170899162119600,8
18228,1742170899163828600,1742170899163828600,8
18229,1742170899165580300,1742170899165580300,8
18230,1742170899167310500,1742170899167310500,8
18231,1742170899168860400,1742170899170423700,8
18232,1742170899170947300,1742170899174232800,8
18233,1742170899173759900,1742170899174232800,8
18234,1742170899175241200,1742170899175541900,8
18235,1742170899176549200,1742170899178358800,8
18236,1742170899178358800,1742170899178889600,8
18237,1742170899179900100,1742170899180263600,8
18238,1742170899181269400,1742170899181269400,8
18239,1742170899182952200,1742170899182952200,8
18240,1742170899184709200,1742170899186227000,8
18241,1742170899186734500,1742170899187071600,8
18242,1742170899188082000,1742170899188082000,8
18243,1742170899189607900,1742170899189607900,8
18244,1742170899191331500,1742170899191632800,8
18245,1742170899192638900,1742170899192638900,8
18246,1742170899194341400,1742170899194341400,8
18247,1742170899196277200,1742170899196277200,8
18248,1742170899198034400,1742170899198034400,8
18249,1742170899199563600,1742170899199563600,8
18250,1742170899201313900,1742170899203248600,8
18251,1742170899202910000,1742170899203248600,8
18252,1742170899204266300,1742170899205277900,8
18253,1742170899206292800,1742170899206292800,8
18254,1742170899208151200,1742170899208151200,8
18255,1742170899209679400,1742170899209679400,8
18256,1742170899211435300,1742170899211435300,8
18257,1742170899213178000,1742170899213178000,8
18258,1742170899214941300,1742170899214941300,8
18259,1742170899216838600,1742170899217847600,8
18260,1742170899219922500,1742170899221495000,8
18261,1742170899221495000,1742170899223749700,8
18262,1742170899223381400,1742170899225797900,8
18263,1742170899224808100,1742170899225797900,8
18264,1742170899226804400,1742170899226804400,8
18265,1742170899228599400,1742170899229115400,8
18266,1742170899230123200,1742170899230123200,8
18267,1742170899231842000,1742170899231842000,8
18268,1742170899233604200,1742170899233604200,8
18269,1742170899235389000,1742170899236400000,8
18270,1742170899237401400,1742170899237913600,8
18271,1742170899238922300,1742170899238922300,8
18272,1742170899240691500,1742170899240691500,8
18273,1742170899242432300,1742170899242432300,8
18274,1742170899244180000,1742170899244180000,8
18275,1742170899245920600,1742170899245920600,8
18276,1742170899247669900,1742170899247669900,8
18277,1742170899249218900,1742170899249218900,8
18278,1742170899250968600,1742170899252932500,8
18279,1742170899252340100,1742170899253353200,8
18280,1742170899254364000,1742170899254879900,8
18281,1742170899256385700,1742170899256385700,8
18282,1742170899258123900,1742170899258123900,8
18283,1742170899259637300,1742170899259637300,8
18284,1742170899261387400,1742170899261799400,8
18285,1742170899262808800,1742170899264189300,8
18286,1742170899264189300,1742170899265200000,8
18287,1742170899266199400,1742170899266524100,8
18288,1742170899267531400,1742170899269069900,8
18289,1742170899269069900,1742170899270630600,8
18290,1742170899271174000,1742170899274392200,8
18291,1742170899272853100,1742170899275953200,8
18292,1742170899275402300,1742170899275953200,8
18293,1742170899276963400,1742170899276963400,8
18294,1742170899278896400,1742170899278896400,8
18295,1742170899280650400,1742170899280650400,8
18296,1742170899282455700,1742170899282787900,8
18297,1742170899283795800,1742170899283795800,8
18298,1742170899285554000,1742170899286505800,8
18299,1742170899287513400,1742170899289051300,8
18300,1742170899289582700,1742170899341107600,8
18301,1742170899294746000,1742170899344275300,8
18302,1742170899301828600,1742170899344275300,8
18303,1742170899312911700,1742170899345893300,8
18304,1742170899320811800,1742170899347266900,8
18305,1742170899323864100,1742170899348274200,8
18306,1742170899327362200,1742170899349283800,8
18307,1742170899329891200,1742170899350230300,8
18308,1742170899331969000,1742170899351647800,8
18309,1742170899334651000,1742170899353679300,8
18310,1742170899336697300,1742170899355908600,8
18311,1742170899338164100,1742170899357251300,8
18312,1742170899340699700,1742170899364810700,8
18313,1742170899342114400,1742170899371168900,8
18314,1742170899343563400,1742170899373682600,8
18315,1742170899345285100,1742170899375371100,8
18316,1742170899346900800,1742170899376508300,8
18317,1742170899348274200,1742170899377572900,8
18318,1742170899349792300,1742170899379202900,8
18319,1742170899351243500,1742170899379729600,8
18320,1742170899352665800,1742170899380781900,8
18321,1742170899355401800,1742170899381309800,8
18322,1742170899356917300,1742170899382361500,8
18323,1742170899362803400,1742170899382893900,8
18324,1742170899366323600,1742170899383942400,8
18325,1742170899368190200,1742170899384503100,8
18326,1742170899370776200,1742170899386517700,8
18327,1742170899372964400,1742170899387621300,8
18328,1742170899375371100,1742170899389202800,8
18329,1742170899377032400,1742170899389711900,8
18330,1742170899378682100,1742170899390718200,8
18331,1742170899380245800,1742170899391264300,8
18332,1742170899381827700,1742170899392313200,8
18333,1742170899383406800,1742170899392846100,8
18334,1742170899385035800,1742170899393375200,8
18335,1742170899387621300,1742170899394651500,8
18336,1742170899389202800,1742170899395194000,8
18337,1742170899390718200,1742170899395710600,8
18338,1742170899392313200,1742170899396769100,8
18339,1742170899393893500,1742170899397284800,8
18340,1742170899395710600,1742170899397813800,8
18341,1742170899397284800,1742170899398339700,8
18342,1742170899398853300,1742170899399910500,8
18343,1742170899400423700,1742170899400958500,8
18344,1742170899402023700,1742170899402586400,8
18345,1742170899404290900,1742170899405299900,8
18346,1742170899406258200,1742170899406789700,8
18347,1742170899407830600,1742170899408347500,8
18348,1742170899409383200,1742170899409920900,8
18349,1742170899410976100,1742170899411511500,8
18350,1742170899412413800,1742170899412938900,8
18351,1742170899413986500,1742170899414509500,8
18352,1742170899415554400,1742170899416078800,8
18353,1742170899417115700,1742170899419385300,8
18354,1742170899419385300,1742170899420129000,8
18355,1742170899421623300,1742170899423376200,8
18356,1742170899423376200,1742170899424499600,8
18357,1742170899425014900,1742170899425539200,8
18358,1742170899426579700,1742170899427107400,8
18359,1742170899428149800,1742170899428674100,8
18360,1742170899429700600,1742170899430222100,8
18361,1742170899431263500,1742170899431785800,8
18362,1742170899432877500,1742170899433396900,8
18363,1742170899434436500,1742170899436166700,8
18364,1742170899436166700,1742170899437300700,8
18365,1742170899438502000,1742170899439033400,8
18366,1742170899440087000,1742170899440624700,8
18367,1742170899441672700,1742170899442731100,8
18368,1742170899443250000,1742170899443791200,8
18369,1742170899444843600,1742170899445379800,8
18370,1742170899446438100,1742170899446972200,8
18371,1742170899448028800,1742170899448563000,8
18372,1742170899449605000,1742170899450136400,8
18373,1742170899451193500,1742170899453298100,8
18374,1742170899452785400,1742170899454021400,8
18375,1742170899455271200,1742170899456792700,8
18376,1742170899457308100,1742170899457832500,8
18377,1742170899458891200,1742170899460542100,8
18378,1742170899461112900,1742170899461643700,8
18379,1742170899462704400,1742170899463919900,8
18380,1742170899465238700,1742170899466344700,8
18381,1742170899466867600,1742170899467970100,8
18382,1742170899469080200,1742170899470898800,8
18383,1742170899470898800,1742170899472512200,8
18384,1742170899472512200,1742170899473053600,8
18385,1742170899474090300,1742170899474621100,8
18386,1742170899475658400,1742170899476185400,8
18387,1742170899477241700,1742170899477764400,8
18388,1742170899478809800,1742170899479334500,8
18389,1742170899480443600,1742170899480443600,8
18390,1742170899482220300,1742170899482941200,8
18391,1742170899483958500,1742170899483958500,8
18392,1742170899485732100,1742170899486524900,8
18393,1742170899487744400,1742170899488265000,8
18394,1742170899489271600,1742170899489271600,8
18395,1742170899490956000,1742170899490956000,8
18396,1742170899492671600,1742170899492671600,8
18397,1742170899494479200,1742170899495076800,8
18398,1742170899496085100,1742170899496476800,8
18399,1742170899497485000,1742170899497485000,8
18400,1742170899499000100,1742170899499000100,8
18401,1742170899500697600,1742170899501082800,8
18402,1742170899503112800,1742170899503447100,8
18403,1742170899504453900,1742170899505982200,8
18404,1742170899507687300,1742170899507687300,8
18405,1742170899509210800,1742170899509543100,8
18406,1742170899510548900,1742170899512371800,8
18407,1742170899512371800,1742170899513230500,8
18408,1742170899514238600,1742170899514238600,8
18409,1742170899516079000,1742170899516460600,8
18410,1742170899517471400,1742170899520620500,8
18411,1742170899519597700,1742170899520620500,8
18412,1742170899522279000,1742170899523619500,8
18413,1742170899524628400,1742170899524628400,8
18414,1742170899526150800,1742170899526472600,8
18415,1742170899527479200,1742170899527479200,8
18416,1742170899528997100,1742170899528997100,8
18417,1742170899530750800,1742170899530750800,8
18418,1742170899532468900,1742170899532468900,8
18419,1742170899534258100,1742170899535825500,8
18420,1742170899535825500,1742170899536839200,8
18421,1742170899537840600,1742170899537840600,8
18422,1742170899539494700,1742170899539494700,8
18423,1742170899541195100,1742170899541195100,8
18424,1742170899542886100,1742170899543191300,8
18425,1742170899544196200,1742170899544196200,8
18426,1742170899545876800,1742170899545876800,8
18427,1742170899547624500,1742170899547624500,8
18428,1742170899549155400,1742170899549155400,8
18429,1742170899550969100,1742170899553777600,8
18430,1742170899552755800,1742170899553777600,8
18431,1742170899555305800,1742170899557069000,8
18432,1742170899557069000,1742170899557069000,8
18433,1742170899558969800,1742170899559283000,8
18434,1742170899560318500,1742170899561215200,8
18435,1742170899562334700,1742170899562334700,8
18436,1742170899564192700,1742170899564192700,8
18437,1742170899565939200,1742170899565939200,8
18438,1742170899567656800,1742170899567656800,8
18439,1742170899569179100,1742170899570187600,8
18440,1742170899571189700,1742170899571627700,8
18441,1742170899572633500,1742170899572633500,8
18442,1742170899574352600,1742170899574352600,8
18443,1742170899576155100,1742170899576155100,8
18444,1742170899577965200,1742170899577965200,8
18445,1742170899579482400,1742170899579482400,8
18446,1742170899581215700,1742170899581215700,8
18447,1742170899582963700,1742170899582963700,8
18448,1742170899584691800,1742170899586211600,8
18449,1742170899586719000,1742170899588137600,8
18450,1742170899588137600,1742170899588137600,8
18451,1742170899589663700,1742170899589663700,8
18452,1742170899591471900,1742170899591471900,8
18453,1742170899593238100,1742170899593238100,8
18454,1742170899594997100,1742170899594997100,8
18455,1742170899596791800,1742170899596791800,8
18456,1742170899598580600,1742170899599113800,8
18457,1742170899600779700,1742170899603123500,8
18458,1742170899602135400,1742170899603123500,8
18459,1742170899604135500,1742170899606634100,8
18460,1742170899606190200,1742170899607665100,8
18461,1742170899607665100,1742170899607665100,8
18462,1742170899609744300,1742170899610123900,8
18463,1742170899611132900,1742170899611132900,8
18464,1742170899612912100,1742170899612912100,8
18465,1742170899614684800,1742170899614684800,8
18466,1742170899616244000,1742170899616244000,8
18467,1742170899618024700,1742170899619040900,8
18468,1742170899620347400,1742170899621358000,8
18469,1742170899622354700,1742170899622354700,8
18470,1742170899624129300,1742170899624129300,8
18471,1742170899625859900,1742170899625859900,8
18472,1742170899627598400,1742170899627598400,8
18473,1742170899629167300,1742170899629167300,8
18474,1742170899630936400,1742170899630936400,8
18475,1742170899632722000,1742170899632722000,8
18476,1742170899634508600,1742170899636508000,8
18477,1742170899636031200,1742170899636508000,8
18478,1742170899637515000,1742170899639037500,8
18479,1742170899639554800,1742170899639554800,8
18480,1742170899641266000,1742170899641266000,8
18481,1742170899643042300,1742170899643042300,8
18482,1742170899644820700,1742170899644820700,8
18483,1742170899646374300,1742170899648112600,8
18484,1742170899648112600,1742170899648112600,8
18485,1742170899649632000,1742170899649632000,8
18486,1742170899651375500,1742170899653574700,8
18487,1742170899653003700,1742170899654638900,8
18488,1742170899654638900,1742170899657237800,8
18489,1742170899657237800,1742170899657237800,8
18490,1742170899659252100,1742170899659252100,8
18491,1742170899661018200,1742170899661018200,8
18492,1742170899662774900,1742170899662774900,8
18493,1742170899664533500,1742170899664533500,8
18494,1742170899666091200,1742170899666091200,8
18495,1742170899667859100,1742170899669387500,8
18496,1742170899669387500,1742170899669387500,8
18497,1742170899671436000,1742170899672276900,8
18498,1742170899673283200,1742170899673283200,8
18499,1742170899674989800,1742170899674989800,8
18500,1742170899676736800,1742170899676736800,8
18501,1742170899678478600,1742170899679052300,8
18502,1742170899680059600,1742170899680059600,8
18503,1742170899681872900,1742170899681872900,8
18504,1742170899683555700,1742170899683909800,8
18505,1742170899684917100,1742170899686435500,8
18506,1742170899687444700,1742170899688963800,8
18507,1742170899688963800,1742170899688963800,8
18508,1742170899690771700,1742170899690771700,8
18509,1742170899692526800,1742170899692913500,8
18510,1742170899694105600,1742170899695630900,8
18511,1742170899695630900,1742170899696164400,8
18512,1742170899697172200,1742170899697172200,8
18513,1742170899699036900,1742170899699036900,8
18514,1742170899700857600,1742170899703887700,8
18515,1742170899702873000,1742170899706566000,8
18516,1742170899705544200,1742170899709226800,8
18517,1742170899708213400,1742170899709226800,8
18518,1742170899710262800,1742170899710632000,8
18519,1742170899711638800,1742170899711638800,8
18520,1742170899713413100,1742170899713413100,8
18521,1742170899715191100,1742170899715574200,8
18522,1742170899716580600,1742170899716580600,8
18523,1742170899718284200,1742170899719295800,8
18524,1742170899720482400,1742170899721490900,8
18525,1742170899721996600,1742170899721996600,8
18526,1742170899723692300,1742170899723692300,8
18527,1742170899725414800,1742170899725414800,8
18528,1742170899727152500,1742170899727152500,8
18529,1742170899728903100,1742170899728903100,8
18530,1742170899730603800,1742170899730603800,8
18531,1742170899732399500,1742170899732399500,8
18532,1742170899734195700,1742170899734195700,8
18533,1742170899735974500,1742170899736565700,8
18534,1742170899737573900,1742170899737573900,8
18535,1742170899739097800,1742170899739405200,8
18536,1742170899740411000,1742170899740411000,8
18537,1742170899742109000,1742170899742109000,8
18538,1742170899743903000,1742170899743903000,8
18539,1742170899745706100,1742170899746446100,8
18540,1742170899747455800,1742170899750002900,8
18541,1742170899750002900,1742170899750514100,8
18542,1742170899751533200,1742170899753668800,8
18543,1742170899753259700,1742170899754677400,8
18544,1742170899754677400,1742170899756502300,8
18545,1742170899756197100,1742170899756502300,8
18546,1742170899757507400,1742170899757507400,8
18547,1742170899759032800,1742170899759032800,8
18548,1742170899760788600,1742170899761112200,8
18549,1742170899762117600,1742170899762117600,8
18550,1742170899763843600,1742170899763843600,8
18551,1742170899765623700,1742170899765623700,8
18552,1742170899767385900,1742170899767385900,8
18553,1742170899768932200,1742170899769942200,8
18554,1742170899770958400,1742170899771478400,8
18555,1742170899773035600,1742170899773035600,8
18556,1742170899774764300,1742170899774764300,8
18557,1742170899776281100,1742170899776281100,8
18558,1742170899778004800,1742170899778004800,8
18559,1742170899779524000,1742170899779524000,8
18560,1742170899781285100,1742170899781285100,8
18561,1742170899783054600,1742170899783054600,8
18562,1742170899784779300,1742170899787127400,8
18563,1742170899786605900,1742170899788177500,8
18564,1742170899788177500,1742170899789193400,8
18565,1742170899790673800,1742170899791007900,8
18566,1742170899792015200,1742170899792342200,8
18567,1742170899793349100,1742170899793349100,8
18568,1742170899795156700,1742170899796178500,8
18569,1742170899797193400,1742170899797193400,8
18570,1742170899799190500,1742170899799532100,8
18571,1742170899800538000,1742170899800538000,8
18572,1742170899802346200,1742170899802964600,8
18573,1742170899803972000,1742170899805955000,8
18574,1742170899805342600,1742170899805955000,8
